"","1","2","3","4","5","6","7","8","9","10","11","12"
"Cluster 1",-0.420779466374826,-0.589044664437791,-0.648367626566931,1.52987609101417,-0.571723384032102,-0.448457329127637,1.54582424725684,-0.525986507336915,-0.458429788480112,1.60247161764164,-0.579800480658526,-0.435582708897814
"Cluster 2",0.558935261327219,0.413173301505055,0.382925520640861,-1.4254656841837,0.351811610673984,0.592973128174991,-1.38954590366633,0.286186917573289,0.500594578897962,-1.3012315229508,0.50073491923412,0.528907872773363
"Cluster 3",-0.399777148348482,-0.26783705430928,-0.154554884133579,0.393953572017732,-0.35640062233097,-0.264997271109004,2.17271182360379,-0.36306486635665,-0.345394977498507,0.180407811064124,-0.21161243962293,-0.38343394297624
"Cluster 4",-0.122460960640224,-0.201617485298661,-0.342369692113003,1.39833965174084,-0.376117177355147,-0.0845085154526657,-0.362188901290986,-0.401847980964079,-0.223538481301555,0.914624510836029,-0.225320674817622,0.0270057066570722
