"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3"
"P10760",3,0.672820866833128,1.03756531575136,-0.791711401350385,-0.918674781234098,FALSE,0.475759494423795,0.227636602242213,0.296603903333992,0.475759494423795
"Q6AYH5",2,1.26295495769411,0.0660884198564188,-0.155896607850569,-1.17314676969996,FALSE,0.477009542277253,0.177975987510222,0.477009542277253,0.345014470212525
"Q9WUH4",3,-0.0336824751812279,1.34252933362082,-1.06669787046599,-0.242148987973597,FALSE,0.479020319625912,0.302780084012406,0.218199596361683,0.479020319625912
"Q5XIJ4",3,-0.0599735127030101,1.36722739659608,-1.0228396619972,-0.284414221895869,FALSE,0.4796414042396,0.301132462479234,0.219226133281166,0.4796414042396
"Q9Z269",3,0.591584816793317,1.10202872335531,-0.82038059221885,-0.873232947929777,FALSE,0.479650190023599,0.233413906858461,0.286935903117941,0.479650190023599
"P52944",1,-1.44365824616963,0.102084773359653,0.618251625094375,0.7233218477156,FALSE,0.479894640384884,0.479894640384884,0.233602250027211,0.286503109587904
"Q6P9T8",1,-0.0705650788581804,-0.369115111915813,-0.95534398992083,1.39502418069482,FALSE,0.480480548955081,0.480480548955081,0.186097823327575,0.333421627717344
"Q9Z0V6",3,0.156915544469417,0.910384966932221,-1.42162872758755,0.354328216185911,FALSE,0.480976635823232,0.334253075810405,0.184770288366363,0.480976635823232
"Q63569",2,1.08833269661863,-1.31313750315304,0.293969524138996,-0.0691647176045851,FALSE,0.480990327511015,0.209158870559835,0.480990327511015,0.309850801929149
"Q75Q39",3,0.65187587361257,0.275583114885024,-1.48083856030799,0.553379571810401,FALSE,0.481382024512837,0.307917747164569,0.210700228322594,0.481382024512837
"P17475",2,-0.188431950503736,-1.02019779232277,1.37674510675709,-0.168115363930579,FALSE,0.481707022473151,0.240387616529021,0.481707022473151,0.277905360997828
"P07943",1,-0.125686974479761,0.357383505041906,-1.30530994470434,1.07361341414219,FALSE,0.481859587424332,0.481859587424332,0.15935144882978,0.358788963745889
"Q02874",2,-0.533725672832341,-0.103696713637454,1.43702024004486,-0.799597853575069,FALSE,0.482235817737817,0.233251026083312,0.482235817737817,0.284513156178871
"P61589",2,0.712226854361772,0.554183540177929,0.198574782058425,-1.46498517659813,FALSE,0.482318923994629,0.181977415646969,0.482318923994629,0.335703660358402
"P38650",3,0.616508841843383,0.325109178337739,-1.48837930793847,0.546761287757353,FALSE,0.482331757801226,0.309958165806087,0.207710076392687,0.482331757801226
"Q9QY17",3,0.7153134665451,1.00461041382569,-0.862744374132729,-0.857179506238064,FALSE,0.482574587692919,0.22771595397019,0.28970945833689,0.482574587692919
"Q63716",1,-1.03152423066447,1.23056444746227,-0.547772491684534,0.348732274886734,FALSE,0.48328487100123,0.48328487100123,0.180386661471669,0.3363284675271
"P62632",3,0.404357095902588,0.605880660403707,-1.49484454777292,0.484606791466622,FALSE,0.483836604841435,0.322232086162543,0.193931308996022,0.483836604841435
"P25113",1,-0.141336993026551,0.370009394473594,-1.30113259623787,1.07246019479083,FALSE,0.483902050881622,0.483902050881622,0.159691138047905,0.356406811070473
"P20760",2,-0.425005494225083,0.192563413252777,1.28994907569098,-1.05750699471867,FALSE,0.485080320990452,0.224065736854105,0.485080320990452,0.290853942155443
"P53987",3,0.190682500449899,1.32298080922427,-0.940915406047772,-0.572747903626395,FALSE,0.486531799492139,0.267544218873246,0.245923981634616,0.486531799492139
"P16036",3,0.283966300393445,0.864276513238112,-1.44393703940052,0.295694225768959,FALSE,0.486904225530937,0.316747432304439,0.196348342164624,0.486904225530937
"P40329",3,0.833153665601106,0.17506641758682,-1.44404430814057,0.435824224952646,FALSE,0.488593512671852,0.28631197411569,0.225094513212458,0.488593512671852
"P60711",1,-1.4128422908071,0.00773150552204512,0.611317446405478,0.793793338879579,FALSE,0.488617538637317,0.488617538637317,0.229262597290639,0.282119864072044
"P08733",1,-0.0757050126924025,-0.069497985273342,-1.14782810279411,1.29303110075986,FALSE,0.488647270546565,0.488647270546565,0.17129169906053,0.340061030392905
"Q499N5",2,0.93442879400088,0.393438371070514,0.0744543483902053,-1.4023215134616,FALSE,0.4887618149812,0.176558279576155,0.4887618149812,0.334679905442645
"P27791",2,1.31266645071091,-0.0488858080404664,-0.144065449810621,-1.11971519285982,FALSE,0.48907857104543,0.173262428183585,0.48907857104543,0.337659000770985
"P20767",2,-0.402545986448142,-0.323937810460321,1.47435207979616,-0.747868282887699,FALSE,0.490650647399107,0.230751342068869,0.490650647399107,0.278598010532024
"Q9EQS0",2,0.96281907097593,0.373201605640607,0.0535242672162572,-1.38954494383279,FALSE,0.491922730429708,0.173113312580713,0.491922730429708,0.334963956989579
"P05964",2,0.646413874375567,-1.42297098946132,0.745897201961113,0.0306599131246435,FALSE,0.492875098717591,0.218332076082741,0.492875098717591,0.288792825199667
"P62630",1,-0.729133141911815,1.13331515503016,-0.944479069125027,0.540297056006682,FALSE,0.492923624228913,0.492923624228913,0.161405433768061,0.345670942003026
"P38652",1,-1.20368817884026,1.14723154066156,-0.31338614506162,0.369842783240312,FALSE,0.493086919416363,0.493086919416363,0.188434414087908,0.318478666495729
"P0C2X9",1,-1.00280094333105,1.20795752930497,-0.609620827231152,0.404464241257241,FALSE,0.494306852142004,0.494306852142004,0.174020479546694,0.331672668311301
